time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 13,label
5.361637,-0.0797,-0.0732,0.9895,0.1181,0.0975,0.0963,0.0082,0.041,0.0109,0.525,-43.5375,-10.8563,,adl
5.381233,-0.0797,-0.0732,0.9895,0.2104,0.0591,0.1556,0.0082,0.041,0.0109,0.525,-43.5375,-10.8563,,adl
5.389433,-0.0641,-0.074,0.9934,0.2104,0.0591,0.1556,0.0082,0.041,0.0109,0.525,-43.5375,-10.8563,,adl
5.400582,-0.0641,-0.074,0.9934,0.2485,0.1368,-0.0707,0.0082,0.041,0.0109,0.525,-43.5375,-10.8563,,adl
5.402375,-0.0641,-0.074,0.9934,0.2485,0.1368,-0.0707,0.0082,0.041,0.0109,1.3125,-43.8563,-10.7812,,adl
5.413586,-0.0641,-0.074,0.9934,0.2485,0.1368,-0.0707,0.0034,-0.0018,-0.0429,1.3125,-43.8563,-10.7812,,adl
5.421219,-0.0641,-0.074,0.9934,0.1933,0.1281,0.0604,0.0034,-0.0018,-0.0429,1.3125,-43.8563,-10.7812,,adl
5.437886,-0.0807,-0.0715,1.0144,0.1933,0.1281,0.0604,0.0034,-0.0018,-0.0429,1.3125,-43.8563,-10.7812,,adl
5.439921,-0.0807,-0.0715,1.0144,0.0868,0.1003,0.2138,0.0034,-0.0018,-0.0429,1.3125,-43.8563,-10.7812,,adl
5.457638,-0.0807,-0.0715,1.0144,0.196,-0.0308,0.1909,0.0034,-0.0018,-0.0429,1.3125,-43.8563,-10.7812,,adl
5.463362,-0.0807,-0.0715,1.0144,0.196,-0.0308,0.1909,0.0034,-0.0018,-0.0429,0.8063,-43.6688,-10.35,,adl
5.475825,-0.0807,-0.0715,1.0144,0.196,-0.0308,0.1909,0.0192,0.0825,-0.0747,0.8063,-43.6688,-10.35,,adl
5.477601,-0.0807,-0.0715,1.0144,0.3065,0.0997,0.0434,0.0192,0.0825,-0.0747,0.8063,-43.6688,-10.35,,adl
5.485942,-0.0732,-0.0612,0.9734,0.3065,0.0997,0.0434,0.0192,0.0825,-0.0747,0.8063,-43.6688,-10.35,,adl
5.496295,-0.0732,-0.0612,0.9734,0.1273,0.1784,-0.1481,0.0192,0.0825,-0.0747,0.8063,-43.6688,-10.35,,adl
5.515604,-0.0732,-0.0612,0.9734,0.1187,0.0618,-0.0238,0.0192,0.0825,-0.0747,0.8063,-43.6688,-10.35,,adl
5.523322,-0.0732,-0.0612,0.9734,0.1187,0.0618,-0.0238,0.0192,0.0825,-0.0747,1.275,-43.1063,-10.1438,,adl
5.532863,-0.0878,-0.0659,0.9611,0.1187,0.0618,-0.0238,0.0192,0.0825,-0.0747,1.275,-43.1063,-10.1438,,adl
5.534632,-0.0878,-0.0659,0.9611,-0.0665,0.1796,-0.3133,0.0192,0.0825,-0.0747,1.275,-43.1063,-10.1438,,adl
5.537554,-0.0878,-0.0659,0.9611,-0.0665,0.1796,-0.3133,-0.1236,-0.3341,-0.1797,1.275,-43.1063,-10.1438,,adl
5.553378,-0.0878,-0.0659,0.9611,-0.0766,-0.0495,-0.4268,-0.1236,-0.3341,-0.1797,1.275,-43.1063,-10.1438,,adl
5.572427,-0.0878,-0.0659,0.9611,-0.1424,-0.0311,0.1266,-0.1236,-0.3341,-0.1797,1.275,-43.1063,-10.1438,,adl
5.580962,-0.0868,-0.094,1.0279,-0.1424,-0.0311,0.1266,-0.1236,-0.3341,-0.1797,1.275,-43.1063,-10.1438,,adl
5.585544,-0.0868,-0.094,1.0279,-0.1424,-0.0311,0.1266,-0.1236,-0.3341,-0.1797,1.2938,-43.425,-11.4938,,adl
5.591344,-0.0868,-0.094,1.0279,-0.0552,0.0148,0.5758,-0.1236,-0.3341,-0.1797,1.2938,-43.425,-11.4938,,adl
5.599978,-0.0868,-0.094,1.0279,-0.0552,0.0148,0.5758,-0.0381,-0.1911,0.0109,1.2938,-43.425,-11.4938,,adl
5.610939,-0.0868,-0.094,1.0279,0.1094,0.0012,0.4966,-0.0381,-0.1911,0.0109,1.2938,-43.425,-11.4938,,adl
5.629986,-0.0553,-0.0776,1.0029,0.1094,0.0012,0.4966,-0.0381,-0.1911,0.0109,1.2938,-43.425,-11.4938,,adl
5.633436,-0.0553,-0.0776,1.0029,0.1038,0.1467,0.0925,-0.0381,-0.1911,0.0109,1.2938,-43.425,-11.4938,,adl
5.644509,-0.0553,-0.0776,1.0029,0.1038,0.1467,0.0925,-0.0381,-0.1911,0.0109,1.2938,-43.6875,-10.2563,,adl
5.649787,-0.0553,-0.0776,1.0029,0.0363,0.051,-0.078,-0.0381,-0.1911,0.0109,1.2938,-43.6875,-10.2563,,adl
5.662172,-0.0553,-0.0776,1.0029,0.0363,0.051,-0.078,0.04,-0.1239,0.0146,1.2938,-43.6875,-10.2563,,adl
5.667952,-0.0553,-0.0776,1.0029,0.107,0.0473,-0.0178,0.04,-0.1239,0.0146,1.2938,-43.6875,-10.2563,,adl
5.678267,-0.0473,-0.081,0.9997,0.107,0.0473,-0.0178,0.04,-0.1239,0.0146,1.2938,-43.6875,-10.2563,,adl
5.687339,-0.0473,-0.081,0.9997,0.1195,0.0991,0.0366,0.04,-0.1239,0.0146,1.2938,-43.6875,-10.2563,,adl
5.703358,-0.0473,-0.081,0.9997,0.1195,0.0991,0.0366,0.04,-0.1239,0.0146,1.2938,-43.275,-10.6688,,adl
5.706488,-0.0473,-0.081,0.9997,0.1628,0.0372,-0.3642,0.04,-0.1239,0.0146,1.2938,-43.275,-10.6688,,adl
5.724671,-0.0372,-0.0837,0.9384,0.1628,0.0372,-0.3642,0.04,-0.1239,0.0146,1.2938,-43.275,-10.6688,,adl
5.726359,-0.0372,-0.0837,0.9384,0.1628,0.0372,-0.3642,-0.0051,-0.0996,0.0414,1.2938,-43.275,-10.6688,,adl
5.72753,-0.0372,-0.0837,0.9384,0.1015,0.0566,-0.5527,-0.0051,-0.0996,0.0414,1.2938,-43.275,-10.6688,,adl
5.744506,-0.0372,-0.0837,0.9384,0.1046,0.0543,-0.1905,-0.0051,-0.0996,0.0414,1.2938,-43.275,-10.6688,,adl
5.76313,-0.0372,-0.0837,0.9384,0.2136,0.1311,0.2537,-0.0051,-0.0996,0.0414,1.2938,-43.275,-10.6688,,adl
5.764825,-0.0372,-0.0837,0.9384,0.2136,0.1311,0.2537,-0.0051,-0.0996,0.0414,1.1063,-43.4438,-10.875,,adl
5.772991,-0.0176,-0.0857,1.0214,0.2136,0.1311,0.2537,-0.0051,-0.0996,0.0414,1.1063,-43.4438,-10.875,,adl
5.782646,-0.0176,-0.0857,1.0214,0.266,0.0685,0.1609,-0.0051,-0.0996,0.0414,1.1063,-43.4438,-10.875,,adl
5.78799,-0.0176,-0.0857,1.0214,0.266,0.0685,0.1609,-0.0271,-0.0128,0.0609,1.1063,-43.4438,-10.875,,adl
5.801845,-0.0176,-0.0857,1.0214,0.2489,0.1343,0.1681,-0.0271,-0.0128,0.0609,1.1063,-43.4438,-10.875,,adl
5.82046,-0.0201,-0.0871,1.027,0.2489,0.1343,0.1681,-0.0271,-0.0128,0.0609,1.1063,-43.4438,-10.875,,adl
5.824355,-0.0201,-0.0871,1.027,0.2353,0.0656,0.3188,-0.0271,-0.0128,0.0609,1.1063,-43.4438,-10.875,,adl
5.826482,-0.0201,-0.0871,1.027,0.2353,0.0656,0.3188,-0.0271,-0.0128,0.0609,0.4125,-43.2938,-11.5875,,adl
5.840063,-0.0201,-0.0871,1.027,0.1654,0.0129,0.3115,-0.0271,-0.0128,0.0609,0.4125,-43.2938,-11.5875,,adl
5.849297,-0.0201,-0.0871,1.027,0.1654,0.0129,0.3115,0.0364,0.0459,0.0169,0.4125,-43.2938,-11.5875,,adl
5.859114,-0.0201,-0.0871,1.027,0.0233,0.0196,0.2777,0.0364,0.0459,0.0169,0.4125,-43.2938,-11.5875,,adl
5.868251,-0.0431,-0.0908,1.0219,0.0233,0.0196,0.2777,0.0364,0.0459,0.0169,0.4125,-43.2938,-11.5875,,adl
5.8785,-0.0431,-0.0908,1.0219,0.0171,0.0154,0.1833,0.0364,0.0459,0.0169,0.4125,-43.2938,-11.5875,,adl
5.883485,-0.0431,-0.0908,1.0219,0.0171,0.0154,0.1833,0.0364,0.0459,0.0169,0.5063,-43.2,-11.475,,adl
5.898049,-0.0431,-0.0908,1.0219,0.0232,0.0409,0.0235,0.0364,0.0459,0.0169,0.5063,-43.2,-11.475,,adl
5.910522,-0.0431,-0.0908,1.0219,0.0232,0.0409,0.0235,0.1182,-0.0494,0.0549,0.5063,-43.2,-11.475,,adl
5.9159,-0.0382,-0.0861,0.9843,0.0232,0.0409,0.0235,0.1182,-0.0494,0.0549,0.5063,-43.2,-11.475,,adl
5.917149,-0.0382,-0.0861,0.9843,0.0639,0.0125,-0.1056,0.1182,-0.0494,0.0549,0.5063,-43.2,-11.475,,adl
5.93629,-0.0382,-0.0861,0.9843,0.1148,0.1067,-0.4048,0.1182,-0.0494,0.0549,0.5063,-43.2,-11.475,,adl
5.946051,-0.0382,-0.0861,0.9843,0.1148,0.1067,-0.4048,0.1182,-0.0494,0.0549,0.4125,-43.5563,-10.5375,,adl
5.955009,-0.0382,-0.0861,0.9843,0.1506,0.161,-0.4783,0.1182,-0.0494,0.0549,0.4125,-43.5563,-10.5375,,adl
5.963855,-0.0252,-0.0673,0.9513,0.1506,0.161,-0.4783,0.1182,-0.0494,0.0549,0.4125,-43.5563,-10.5375,,adl
5.973673,-0.0252,-0.0673,0.9513,0.1506,0.161,-0.4783,-0.0308,-0.0531,0.0414,0.4125,-43.5563,-10.5375,,adl
5.977577,-0.0252,-0.0673,0.9513,0.1482,0.1518,-0.359,-0.0308,-0.0531,0.0414,0.4125,-43.5563,-10.5375,,adl
5.99342,-0.0252,-0.0673,0.9513,0.1974,0.1681,-0.1696,-0.0308,-0.0531,0.0414,0.4125,-43.5563,-10.5375,,adl
6.003183,-0.0252,-0.0673,0.9513,0.1974,0.1681,-0.1696,-0.0308,-0.0531,0.0414,0.0188,-43.4438,-10.3313,,adl
6.011342,-0.012,-0.0773,0.9981,0.1974,0.1681,-0.1696,-0.0308,-0.0531,0.0414,0.0188,-43.4438,-10.3313,,adl
6.012975,-0.012,-0.0773,0.9981,0.2516,0.0896,0.0248,-0.0308,-0.0531,0.0414,0.0188,-43.4438,-10.3313,,adl
6.031839,-0.012,-0.0773,0.9981,0.2248,0.0724,0.0876,-0.0308,-0.0531,0.0414,0.0188,-43.4438,-10.3313,,adl
6.035494,-0.012,-0.0773,0.9981,0.2248,0.0724,0.0876,-0.0808,-0.0934,-0.0014,0.0188,-43.4438,-10.3313,,adl
6.050629,-0.012,-0.0773,0.9981,0.2247,0.0636,0.1482,-0.0808,-0.0934,-0.0014,0.0188,-43.4438,-10.3313,,adl
6.059062,-0.0128,-0.0825,1.0161,0.2247,0.0636,0.1482,-0.0808,-0.0934,-0.0014,0.0188,-43.4438,-10.3313,,adl
6.062867,-0.0128,-0.0825,1.0161,0.2247,0.0636,0.1482,-0.0808,-0.0934,-0.0014,0.4313,-43.6125,-11.2688,,adl
6.069269,-0.0128,-0.0825,1.0161,0.1589,0.0453,0.228,-0.0808,-0.0934,-0.0014,0.4313,-43.6125,-11.2688,,adl
6.088783,-0.0128,-0.0825,1.0161,0.1433,0.0472,0.1186,-0.0808,-0.0934,-0.0014,0.4313,-43.6125,-11.2688,,adl
6.098135,-0.0128,-0.0825,1.0161,0.1433,0.0472,0.1186,-0.0368,0.0447,-0.0184,0.4313,-43.6125,-11.2688,,adl
6.107013,-0.0243,-0.0828,1.0093,0.1433,0.0472,0.1186,-0.0368,0.0447,-0.0184,0.4313,-43.6125,-11.2688,,adl
6.109279,-0.0243,-0.0828,1.0093,0.0825,0.0969,0.1386,-0.0368,0.0447,-0.0184,0.4313,-43.6125,-11.2688,,adl
6.122575,-0.0243,-0.0828,1.0093,0.0825,0.0969,0.1386,-0.0368,0.0447,-0.0184,0.5063,-43.425,-10.8563,,adl
6.127163,-0.0243,-0.0828,1.0093,0.0635,0.0602,-0.0042,-0.0368,0.0447,-0.0184,0.5063,-43.425,-10.8563,,adl
6.146389,-0.0243,-0.0828,1.0093,-0.014,0.0628,-0.0512,-0.0368,0.0447,-0.0184,0.5063,-43.425,-10.8563,,adl
6.157083,-0.0341,-0.0893,0.9787,-0.014,0.0628,-0.0512,-0.0368,0.0447,-0.0184,0.5063,-43.425,-10.8563,,adl
6.160489,-0.0341,-0.0893,0.9787,-0.014,0.0628,-0.0512,-0.0503,0.0287,-0.0074,0.5063,-43.425,-10.8563,,adl
6.165887,-0.0341,-0.0893,0.9787,0.0154,0.0584,-0.1482,-0.0503,0.0287,-0.0074,0.5063,-43.425,-10.8563,,adl
6.183531,-0.0341,-0.0893,0.9787,0.0154,0.0584,-0.1482,-0.0503,0.0287,-0.0074,0.6938,-43.1063,-11.3813,,adl
6.187481,-0.0341,-0.0893,0.9787,0.0104,0.081,0.016,-0.0503,0.0287,-0.0074,0.6938,-43.1063,-11.3813,,adl
6.201798,-0.0299,-0.0973,1.0046,0.0104,0.081,0.016,-0.0503,0.0287,-0.0074,0.6938,-43.1063,-11.3813,,adl
6.203344,-0.0299,-0.0973,1.0046,0.0514,0.0027,0.0987,-0.0503,0.0287,-0.0074,0.6938,-43.1063,-11.3813,,adl
6.22162,-0.0299,-0.0973,1.0046,0.0514,0.0027,0.0987,-0.0418,-0.0641,-0.0087,0.6938,-43.1063,-11.3813,,adl
6.223238,-0.0299,-0.0973,1.0046,-0.0261,0.0881,0.1112,-0.0418,-0.0641,-0.0087,0.6938,-43.1063,-11.3813,,adl
6.24307,-0.0299,-0.0973,1.0046,0.003,0.0316,0.0206,-0.0418,-0.0641,-0.0087,0.6938,-43.1063,-11.3813,,adl
6.24674,-0.0299,-0.0973,1.0046,0.003,0.0316,0.0206,-0.0418,-0.0641,-0.0087,-0.1688,-43.0875,-11.3438,,adl
6.250616,-0.0326,-0.0961,1.0012,0.003,0.0316,0.0206,-0.0418,-0.0641,-0.0087,-0.1688,-43.0875,-11.3438,,adl
6.260556,-0.0326,-0.0961,1.0012,0.058,0.0659,0.0857,-0.0418,-0.0641,-0.0087,-0.1688,-43.0875,-11.3438,,adl
6.280247,-0.0326,-0.0961,1.0012,0.1,0.0682,0.1747,-0.0418,-0.0641,-0.0087,-0.1688,-43.0875,-11.3438,,adl
6.284374,-0.0326,-0.0961,1.0012,0.1,0.0682,0.1747,-0.0076,-0.0055,0.0291,-0.1688,-43.0875,-11.3438,,adl
6.298107,-0.0167,-0.092,1.0273,0.1,0.0682,0.1747,-0.0076,-0.0055,0.0291,-0.1688,-43.0875,-11.3438,,adl
6.299651,-0.0167,-0.092,1.0273,0.1398,0.0833,0.3228,-0.0076,-0.0055,0.0291,-0.1688,-43.0875,-11.3438,,adl
6.304587,-0.0167,-0.092,1.0273,0.1398,0.0833,0.3228,-0.0076,-0.0055,0.0291,0.3938,-43.0312,-10.7438,,adl
6.318416,-0.0167,-0.092,1.0273,0.1545,0.0825,0.1538,-0.0076,-0.0055,0.0291,0.3938,-43.0312,-10.7438,,adl
6.3374,-0.0167,-0.092,1.0273,0.1237,0.0936,-0.0035,-0.0076,-0.0055,0.0291,0.3938,-43.0312,-10.7438,,adl
6.346231,-0.0174,-0.0901,0.9855,0.1237,0.0936,-0.0035,-0.0076,-0.0055,0.0291,0.3938,-43.0312,-10.7438,,adl
6.348494,-0.0174,-0.0901,0.9855,0.1237,0.0936,-0.0035,0.045,-0.0836,-0.0099,0.3938,-43.0312,-10.7438,,adl
6.35609,-0.0174,-0.0901,0.9855,0.0846,0.0956,-0.1459,0.045,-0.0836,-0.0099,0.3938,-43.0312,-10.7438,,adl
6.36342,-0.0174,-0.0901,0.9855,0.0846,0.0956,-0.1459,0.045,-0.0836,-0.0099,0.225,-43.2938,-11.2688,,adl
6.376044,-0.0174,-0.0901,0.9855,0.0826,0.0739,-0.0649,0.045,-0.0836,-0.0099,0.225,-43.2938,-11.2688,,adl
6.393973,-0.0192,-0.0896,0.999,0.0826,0.0739,-0.0649,0.045,-0.0836,-0.0099,0.225,-43.2938,-11.2688,,adl
6.395677,-0.0192,-0.0896,0.999,0.0576,0.0782,0.0405,0.045,-0.0836,-0.0099,0.225,-43.2938,-11.2688,,adl
6.408266,-0.0192,-0.0896,0.999,0.0576,0.0782,0.0405,0.0047,0.0032,0.0084,0.225,-43.2938,-11.2688,,adl
6.414714,-0.0192,-0.0896,0.999,0.0579,0.0851,0.0309,0.0047,0.0032,0.0084,0.225,-43.2938,-11.2688,,adl
6.424757,-0.0192,-0.0896,0.999,0.0579,0.0851,0.0309,0.0047,0.0032,0.0084,0.4125,-43.3313,-10.95,,adl
6.43293,-0.0192,-0.0896,0.999,0.0676,0.0705,0.0236,0.0047,0.0032,0.0084,0.4125,-43.3313,-10.95,,adl
6.441189,-0.0171,-0.091,0.9956,0.0676,0.0705,0.0236,0.0047,0.0032,0.0084,0.4125,-43.3313,-10.95,,adl
6.453782,-0.0171,-0.091,0.9956,0.0626,0.0628,0.0452,0.0047,0.0032,0.0084,0.4125,-43.3313,-10.95,,adl
6.470442,-0.0171,-0.091,0.9956,0.0626,0.0628,0.0452,-0.015,-0.0336,-0.0074,0.4125,-43.3313,-10.95,,adl
6.474309,-0.0171,-0.091,0.9956,0.0374,0.0422,0.0909,-0.015,-0.0336,-0.0074,0.4125,-43.3313,-10.95,,adl
6.48317,-0.0171,-0.091,0.9956,0.0374,0.0422,0.0909,-0.015,-0.0336,-0.0074,0.1313,-43.4062,-11.0438,,adl
6.489194,-0.0223,-0.0952,1.0014,0.0374,0.0422,0.0909,-0.015,-0.0336,-0.0074,0.1313,-43.4062,-11.0438,,adl
6.491215,-0.0223,-0.0952,1.0014,0.0093,0.0303,0.0647,-0.015,-0.0336,-0.0074,0.1313,-43.4062,-11.0438,,adl
6.509703,-0.0223,-0.0952,1.0014,0.0006,0.0805,0.0599,-0.015,-0.0336,-0.0074,0.1313,-43.4062,-11.0438,,adl
6.528428,-0.0223,-0.0952,1.0014,0.036,0.0535,0.055,-0.015,-0.0336,-0.0074,0.1313,-43.4062,-11.0438,,adl
6.532407,-0.0223,-0.0952,1.0014,0.036,0.0535,0.055,0.007,-0.0263,0.0133,0.1313,-43.4062,-11.0438,,adl
6.537575,-0.0152,-0.0942,1.0037,0.036,0.0535,0.055,0.007,-0.0263,0.0133,0.1313,-43.4062,-11.0438,,adl
6.543954,-0.0152,-0.0942,1.0037,0.036,0.0535,0.055,0.007,-0.0263,0.0133,0.225,-43.1813,-11.6813,,adl
6.546931,-0.0152,-0.0942,1.0037,0.0129,0.0739,0.1289,0.007,-0.0263,0.0133,0.225,-43.1813,-11.6813,,adl
6.56759,-0.0152,-0.0942,1.0037,0.0386,0.0646,0.0447,0.007,-0.0263,0.0133,0.225,-43.1813,-11.6813,,adl
6.585324,-0.0111,-0.0905,1.0083,0.0386,0.0646,0.0447,0.007,-0.0263,0.0133,0.225,-43.1813,-11.6813,,adl
6.589069,-0.0111,-0.0905,1.0083,0.0863,0.0693,0.1304,0.007,-0.0263,0.0133,0.225,-43.1813,-11.6813,,adl
6.594604,-0.0111,-0.0905,1.0083,0.0863,0.0693,0.1304,0.0205,-0.0678,0.0109,0.225,-43.1813,-11.6813,,adl
6.602993,-0.0111,-0.0905,1.0083,0.0863,0.0693,0.1304,0.0205,-0.0678,0.0109,0.3938,-43.0125,-11.1562,,adl
6.606464,-0.0111,-0.0905,1.0083,0.1164,0.0512,0.0484,0.0205,-0.0678,0.0109,0.3938,-43.0125,-11.1562,,adl
6.624207,-0.0111,-0.0905,1.0083,0.0658,0.0742,0.086,0.0205,-0.0678,0.0109,0.3938,-43.0125,-11.1562,,adl
6.633883,-0.012,-0.0896,1.0049,0.0658,0.0742,0.086,0.0205,-0.0678,0.0109,0.3938,-43.0125,-11.1562,,adl
6.644873,-0.012,-0.0896,1.0049,0.0463,0.0805,0.1045,0.0205,-0.0678,0.0109,0.3938,-43.0125,-11.1562,,adl
6.6565,-0.012,-0.0896,1.0049,0.0463,0.0805,0.1045,0.0327,-0.0384,0.0071,0.3938,-43.0125,-11.1562,,adl
6.662492,-0.012,-0.0896,1.0049,0.0181,0.0864,0.0799,0.0327,-0.0384,0.0071,0.3938,-43.0125,-11.1562,,adl
6.66387,-0.012,-0.0896,1.0049,0.0181,0.0864,0.0799,0.0327,-0.0384,0.0071,0.3188,-43.3125,-11.1562,,adl
6.680984,-0.0103,-0.0868,0.9995,0.0181,0.0864,0.0799,0.0327,-0.0384,0.0071,0.3188,-43.3125,-11.1562,,adl
6.682979,-0.0103,-0.0868,0.9995,0.0545,0.0773,0.0408,0.0327,-0.0384,0.0071,0.3188,-43.3125,-11.1562,,adl
6.701017,-0.0103,-0.0868,0.9995,0.0853,0.0731,-0.0269,0.0327,-0.0384,0.0071,0.3188,-43.3125,-11.1562,,adl
6.719292,-0.0103,-0.0868,0.9995,0.0853,0.0731,-0.0269,0.0254,0.0142,-0.0074,0.3188,-43.3125,-11.1562,,adl
6.722367,-0.0103,-0.0868,0.9995,0.0755,0.1151,-0.0012,0.0254,0.0142,-0.0074,0.3188,-43.3125,-11.1562,,adl
6.724706,-0.0103,-0.0868,0.9995,0.0755,0.1151,-0.0012,0.0254,0.0142,-0.0074,-0.075,-43.5188,-10.6313,,adl
6.728438,-0.0077,-0.0825,1.0085,0.0755,0.1151,-0.0012,0.0254,0.0142,-0.0074,-0.075,-43.5188,-10.6313,,adl
6.739177,-0.0077,-0.0825,1.0085,0.0865,0.1147,0.2953,0.0254,0.0142,-0.0074,-0.075,-43.5188,-10.6313,,adl
6.758567,-0.0077,-0.0825,1.0085,0.1938,0.0773,0.5146,0.0254,0.0142,-0.0074,-0.075,-43.5188,-10.6313,,adl
6.776681,0.0017,-0.0901,1.0109,0.1938,0.0773,0.5146,0.0254,0.0142,-0.0074,-0.075,-43.5188,-10.6313,,adl
6.780644,0.0017,-0.0901,1.0109,0.1712,0.0024,0.1492,0.0254,0.0142,-0.0074,-0.075,-43.5188,-10.6313,,adl
6.783217,0.0017,-0.0901,1.0109,0.1712,0.0024,0.1492,0.1122,0.14,-0.038,-0.075,-43.5188,-10.6313,,adl
6.784937,0.0017,-0.0901,1.0109,0.1712,0.0024,0.1492,0.1122,0.14,-0.038,0.3188,-43.425,-10.95,,adl
6.796636,0.0017,-0.0901,1.0109,0.1272,0.1221,0.1791,0.1122,0.14,-0.038,0.3188,-43.425,-10.95,,adl
6.815322,0.0017,-0.0901,1.0109,0.1836,0.0783,0.1666,0.1122,0.14,-0.038,0.3188,-43.425,-10.95,,adl
6.823886,-0.0038,-0.0854,1.0102,0.1836,0.0783,0.1666,0.1122,0.14,-0.038,0.3188,-43.425,-10.95,,adl
6.834728,-0.0038,-0.0854,1.0102,0.1859,0.0394,0.0681,0.1122,0.14,-0.038,0.3188,-43.425,-10.95,,adl
6.844846,-0.0038,-0.0854,1.0102,0.1859,0.0394,0.0681,0.1268,0.2621,-0.0294,0.3188,-43.425,-10.95,,adl
6.848287,-0.0038,-0.0854,1.0102,0.1859,0.0394,0.0681,0.1268,0.2621,-0.0294,0.4313,-43.725,-10.7438,,adl
6.854934,-0.0038,-0.0854,1.0102,0.0909,0.0898,-0.2222,0.1268,0.2621,-0.0294,0.4313,-43.725,-10.7438,,adl
6.872076,-0.0343,-0.0717,0.9508,0.0909,0.0898,-0.2222,0.1268,0.2621,-0.0294,0.4313,-43.725,-10.7438,,adl
6.87387,-0.0343,-0.0717,0.9508,0.0126,0.0829,-0.4432,0.1268,0.2621,-0.0294,0.4313,-43.725,-10.7438,,adl
6.891491,-0.0343,-0.0717,0.9508,-0.0709,0.0984,-0.6331,0.1268,0.2621,-0.0294,0.4313,-43.725,-10.7438,,adl
6.903172,-0.0343,-0.0717,0.9508,-0.0709,0.0984,-0.6331,0.1268,0.2621,-0.0294,0.7125,-43.4438,-10.7625,,adl
6.907185,-0.0343,-0.0717,0.9508,-0.0709,0.0984,-0.6331,0.023,-0.0238,-0.0331,0.7125,-43.4438,-10.7625,,adl
6.91023,-0.0343,-0.0717,0.9508,-0.0929,0.0844,-0.6646,0.023,-0.0238,-0.0331,0.7125,-43.4438,-10.7625,,adl
6.920106,-0.0511,-0.0644,0.934,-0.0929,0.0844,-0.6646,0.023,-0.0238,-0.0331,0.7125,-43.4438,-10.7625,,adl
6.930033,-0.0511,-0.0644,0.934,-0.1351,0.1022,-0.5349,0.023,-0.0238,-0.0331,0.7125,-43.4438,-10.7625,,adl
6.950284,-0.0511,-0.0644,0.934,-0.0925,0.0622,-0.1718,0.023,-0.0238,-0.0331,0.7125,-43.4438,-10.7625,,adl
6.965133,-0.0511,-0.0644,0.934,-0.0925,0.0622,-0.1718,0.023,-0.0238,-0.0331,0.225,-43.5563,-10.3313,,adl
6.967896,-0.0404,-0.08,1.0095,-0.0925,0.0622,-0.1718,0.023,-0.0238,-0.0331,0.225,-43.5563,-10.3313,,adl
6.969147,-0.0404,-0.08,1.0095,-0.0925,0.0622,-0.1718,-0.1554,-0.0506,0.0096,0.225,-43.5563,-10.3313,,adl
6.970126,-0.0404,-0.08,1.0095,-0.0555,0.0408,0.1344,-0.1554,-0.0506,0.0096,0.225,-43.5563,-10.3313,,adl
6.987904,-0.0404,-0.08,1.0095,0.0623,0.0216,0.4955,-0.1554,-0.0506,0.0096,0.225,-43.5563,-10.3313,,adl
7.007074,-0.0404,-0.08,1.0095,0.0375,0.0541,0.6092,-0.1554,-0.0506,0.0096,0.225,-43.5563,-10.3313,,adl
7.015762,-0.0252,-0.0857,1.0549,0.0375,0.0541,0.6092,-0.1554,-0.0506,0.0096,0.225,-43.5563,-10.3313,,adl
7.023527,-0.0252,-0.0857,1.0549,0.0375,0.0541,0.6092,-0.1554,-0.0506,0.0096,0.225,-43.5188,-10.8563,,adl
7.027151,-0.0252,-0.0857,1.0549,0.0856,0.026,0.5231,-0.1554,-0.0506,0.0096,0.225,-43.5188,-10.8563,,adl
7.028645,-0.0252,-0.0857,1.0549,0.0856,0.026,0.5231,0.018,0.0067,0.0071,0.225,-43.5188,-10.8563,,adl
7.045781,-0.0252,-0.0857,1.0549,0.101,0.0618,0.3671,0.018,0.0067,0.0071,0.225,-43.5188,-10.8563,,adl
7.063718,-0.0206,-0.0812,1.0112,0.101,0.0618,0.3671,0.018,0.0067,0.0071,0.225,-43.5188,-10.8563,,adl
7.067883,-0.0206,-0.0812,1.0112,0.1345,0.0627,0.1539,0.018,0.0067,0.0071,0.225,-43.5188,-10.8563,,adl
7.083414,-0.0206,-0.0812,1.0112,0.1359,0.0695,-0.0206,0.018,0.0067,0.0071,0.225,-43.5188,-10.8563,,adl
7.087584,-0.0206,-0.0812,1.0112,0.1359,0.0695,-0.0206,0.018,0.0067,0.0071,-0.1688,-43.5188,-10.8375,,adl
7.09255,-0.0206,-0.0812,1.0112,0.1359,0.0695,-0.0206,0.0595,0.1937,0.0206,-0.1688,-43.5188,-10.8375,,adl
7.101957,-0.0206,-0.0812,1.0112,0.1121,0.1413,-0.1401,0.0595,0.1937,0.0206,-0.1688,-43.5188,-10.8375,,adl
7.111446,-0.0304,-0.0715,0.9741,0.1121,0.1413,-0.1401,0.0595,0.1937,0.0206,-0.1688,-43.5188,-10.8375,,adl
7.123061,-0.0304,-0.0715,0.9741,0.0895,0.1377,-0.2432,0.0595,0.1937,0.0206,-0.1688,-43.5188,-10.8375,,adl
7.140903,-0.0304,-0.0715,0.9741,0.089,0.1126,-0.3159,0.0595,0.1937,0.0206,-0.1688,-43.5188,-10.8375,,adl
7.145752,-0.0304,-0.0715,0.9741,0.089,0.1126,-0.3159,0.0595,0.1937,0.0206,0.4125,-43.3313,-10.7438,,adl
